state,district,date,daily_rainfall,daily_normal,daily_departure,rainfall_category,rainfall_anomaly,rain_3d,rain_7d,rain_15d,rain_30d,max_rain_7d,rain_days_7d,lag_1d,lag_3d,lag_7d
UTTAR PRADESH,SANTKABIRNAGAR,2026-09-03,0.0,2.6,-100.0,NR,-2.6,46.5,71.69999999999999,111.0,111.0,28.4,5.0,28.4,9.1,3.6
UTTAR PRADESH,SANTKABIRNAGAR,2026-09-04,0.0,6.8,-100.0,NR,-6.8,28.4,70.69999999999999,111.0,111.0,28.4,5.0,0.0,18.1,1.0
UTTAR PRADESH,SANTKABIRNAGAR,2026-09-05,23.2,6.4,262.0,LE,16.799999999999997,23.2,86.3,134.2,134.2,28.4,5.0,0.0,28.4,7.6
UTTAR PRADESH,SANTKABIRNAGAR,2026-09-06,0.0,10.5,-100.0,NR,-10.5,23.2,78.8,134.2,134.2,28.4,4.0,23.2,0.0,7.5
UTTAR PRADESH,SANTKABIRNAGAR,2026-09-07,11.5,7.8,47.0,E,3.7,34.7,81.2,139.89999999999998,145.7,28.4,4.0,0.0,0.0,9.1
UTTAR PRADESH,SANTKABIRNAGAR,2026-09-08,0.0,4.8,-100.0,NR,-4.8,11.5,63.099999999999994,130.5,145.7,28.4,3.0,11.5,23.2,18.1
JHARKHAND,SARAIKELA,2026-08-30,9.2,5.5,67.0,LE,3.6999999999999993,54.0,103.6,108.1,108.1,44.8,4.0,44.8,1.2,4.5
JHARKHAND,SARAIKELA,2026-08-31,57.0,5.7,900.0,LE,51.3,111.0,160.6,165.1,165.1,57.0,5.0,9.2,0.0,0.0
JHARKHAND,SARAIKELA,2026-09-01,33.3,9.3,258.0,LE,23.999999999999996,99.5,158.8,198.39999999999998,198.39999999999998,57.0,5.0,57.0,44.8,35.1
JHARKHAND,SARAIKELA,2026-09-02,45.9,8.1,467.0,LE,37.8,136.2,191.39999999999998,244.29999999999998,244.29999999999998,57.0,5.0,33.3,9.2,13.3
JHARKHAND,SARAIKELA,2026-09-03,0.0,8.5,-100.0,NR,-8.5,79.19999999999999,190.2,244.29999999999998,244.29999999999998,57.0,5.0,45.9,57.0,1.2
JHARKHAND,SARAIKELA,2026-09-04,0.0,9.9,-100.0,NR,-9.9,45.9,190.2,244.29999999999998,244.29999999999998,57.0,5.0,0.0,33.3,0.0
JHARKHAND,SARAIKELA,2026-09-05,0.0,10.7,-100.0,NR,-10.7,0.0,145.39999999999998,244.29999999999998,244.29999999999998,57.0,4.0,0.0,45.9,44.8
JHARKHAND,SARAIKELA,2026-09-06,0.0,12.5,-100.0,NR,-12.5,0.0,136.2,244.29999999999998,244.29999999999998,57.0,3.0,0.0,0.0,9.2
JHARKHAND,SARAIKELA,2026-09-07,0.0,7.8,-100.0,NR,-7.8,0.0,79.19999999999999,239.79999999999998,244.29999999999998,45.9,2.0,0.0,0.0,57.0
JHARKHAND,SARAIKELA,2026-09-08,0.0,8.7,-100.0,NR,-8.7,0.0,45.9,239.79999999999998,244.29999999999998,45.9,1.0,0.0,0.0,33.3
BIHAR,SARAN,2026-08-26,0.4,8.2,-95.0,LD,-7.799999999999999,2.1,6.0,6.7,6.7,3.1,1.0,1.7,3.1,0.7
BIHAR,SARAN,2026-08-27,0.6,5.7,-89.0,LD,-5.1000000000000005,2.7,5.8,7.3,7.3,3.1,1.0,0.4,0.0,0.8
BIHAR,SARAN,2026-08-28,0.0,7.6,-100.0,NR,-7.6,1.0,5.8,7.3,7.3,3.1,1.0,0.6,1.7,0.0
BIHAR,SARAN,2026-08-29,3.1,5.9,-48.0,D,-2.8000000000000003,3.7,8.9,10.4,10.4,3.1,2.0,0.0,0.4,0.0
BIHAR,SARAN,2026-08-30,5.0,5.4,-8.0,N,-0.40000000000000036,8.1,10.8,15.4,15.4,5.0,2.0,3.1,0.6,3.1
BIHAR,SARAN,2026-08-31,0.5,4.7,-88.0,LD,-4.2,8.6,11.3,15.9,15.9,5.0,2.0,5.0,0.0,0.0
BIHAR,SARAN,2026-09-01,9.0,6.6,36.0,E,2.4000000000000004,14.5,18.6,24.9,24.9,9.0,3.0,0.5,3.1,1.7
BIHAR,SARAN,2026-09-02,8.7,6.9,27.0,E,1.799999999999999,18.2,26.9,33.6,33.6,9.0,4.0,9.0,5.0,0.4
BIHAR,SARAN,2026-09-03,1.4,5.2,-72.0,LD,-3.8000000000000003,19.099999999999998,27.7,34.3,35.0,9.0,4.0,8.7,0.5,0.6
BIHAR,SARAN,2026-09-04,1.6,7.5,-78.0,LD,-5.9,11.7,29.299999999999997,35.1,36.6,9.0,4.0,1.4,9.0,0.0
BIHAR,SARAN,2026-09-05,26.2,8.8,197.0,LE,17.4,29.2,52.4,61.3,62.8,26.2,4.0,1.6,8.7,3.1
BIHAR,SARAN,2026-09-06,3.5,8.5,-59.0,D,-5.0,31.3,50.9,64.8,66.3,26.2,4.0,26.2,1.4,5.0
BIHAR,SARAN,2026-09-07,3.4,5.6,-39.0,D,-2.1999999999999997,33.1,53.8,65.1,69.7,26.2,5.0,3.5,1.6,0.5
BIHAR,SARAN,2026-09-08,2.1,10.1,-79.0,LD,-8.0,9.0,46.9,67.19999999999999,71.8,26.2,4.0,3.4,26.2,9.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-08-26,0.0,4.3,-100.0,NR,-4.3,68.3,80.5,93.9,93.9,46.4,3.0,21.9,0.0,13.4
CHHATISGARH,SARANGARH-BILAIGARH,2026-08-27,0.3,9.6,-97.0,LD,-9.299999999999999,22.2,71.0,94.2,94.2,46.4,2.0,0.0,46.4,9.8
CHHATISGARH,SARANGARH-BILAIGARH,2026-08-28,0.0,11.0,-100.0,LD,-11.0,0.3,68.60000000000001,94.2,94.2,46.4,2.0,0.3,21.9,2.4
CHHATISGARH,SARANGARH-BILAIGARH,2026-08-29,0.0,12.2,-100.0,NR,-12.2,0.3,68.60000000000001,94.2,94.2,46.4,2.0,0.0,0.0,0.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-08-30,8.4,9.2,-9.0,N,-0.7999999999999989,8.4,77.0,102.6,102.6,46.4,3.0,0.0,0.3,0.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-08-31,4.0,8.8,-54.0,D,-4.800000000000001,12.4,34.6,106.6,106.6,21.9,3.0,8.4,0.0,46.4
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-01,2.2,6.3,-66.0,LD,-4.1,14.600000000000001,14.900000000000002,108.8,108.8,8.4,2.0,4.0,0.0,21.9
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-02,3.8,5.2,-27.0,D,-1.4000000000000004,10.0,18.700000000000003,112.6,112.6,8.4,3.0,2.2,8.4,0.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-03,0.8,8.1,-91.0,LD,-7.3,6.8,19.2,100.0,113.4,8.4,3.0,3.8,4.0,0.3
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-04,0.0,12.5,-100.0,LD,-12.5,4.6,19.2,90.2,113.4,8.4,3.0,0.8,2.2,0.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-05,0.0,7.4,-100.0,LD,-7.4,0.8,19.2,87.80000000000001,113.4,8.4,3.0,0.0,3.8,0.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-06,0.2,10.1,-98.0,LD,-9.9,0.2,11.0,88.0,113.6,4.0,2.0,0.0,0.8,8.4
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-07,0.8,15.0,-94.0,LD,-14.2,1.0,7.8,88.80000000000001,114.4,3.8,1.0,0.2,0.0,4.0
CHHATISGARH,SARANGARH-BILAIGARH,2026-09-08,0.0,7.9,-100.0,NR,-7.9,1.0,5.6,42.4,114.4,3.8,1.0,0.8,0.0,2.2
PUNJAB,SAS NAGAR,2026-08-26,0.0,2.9,-100.0,NR,-2.9,4.6,10.2,18.299999999999997,18.299999999999997,5.6,2.0,0.0,5.6,8.1
PUNJAB,SAS NAGAR,2026-08-27,0.0,4.0,-100.0,NR,-4.0,0.0,10.2,18.299999999999997,18.299999999999997,5.6,2.0,0.0,4.6,0.0
PUNJAB,SAS NAGAR,2026-08-28,1.0,8.3,-88.0,LD,-7.300000000000001,1.0,11.2,19.299999999999997,19.299999999999997,5.6,2.0,0.0,0.0,0.0
PUNJAB,SAS NAGAR,2026-08-29,0.0,1.0,-100.0,NR,-1.0,1.0,11.2,19.299999999999997,19.299999999999997,5.6,2.0,1.0,0.0,0.0
PUNJAB,SAS NAGAR,2026-08-30,0.0,4.5,-100.0,NR,-4.5,1.0,5.6,19.299999999999997,19.299999999999997,4.6,1.0,0.0,0.0,5.6
PUNJAB,SAS NAGAR,2026-08-31,0.0,1.7,-100.0,NR,-1.7,0.0,1.0,19.299999999999997,19.299999999999997,1.0,0.0,0.0,1.0,4.6
PUNJAB,SAS NAGAR,2026-09-01,0.0,6.8,-100.0,NR,-6.8,0.0,1.0,19.299999999999997,19.299999999999997,1.0,0.0,0.0,0.0,0.0
PUNJAB,SAS NAGAR,2026-09-02,0.2,7.2,-98.0,LD,-7.0,0.2,1.2,19.5,19.5,1.0,0.0,0.0,0.0,0.0
PUNJAB,SAS NAGAR,2026-09-03,1.3,4.8,-72.0,LD,-3.5,1.5,2.5,12.7,20.799999999999997,1.3,0.0,0.2,0.0,0.0
PUNJAB,SAS NAGAR,2026-09-04,7.4,5.5,35.0,E,1.9000000000000004,8.9,8.9,20.1,28.2,7.4,1.0,1.3,0.0,1.0
PUNJAB,SAS NAGAR,2026-09-05,3.7,4.4,-17.0,N,-0.7000000000000002,12.400000000000002,12.600000000000001,23.8,31.9,7.4,2.0,7.4,0.2,0.0
PUNJAB,SAS NAGAR,2026-09-06,0.3,2.7,-88.0,LD,-2.4000000000000004,11.4,12.9,24.1,32.2,7.4,2.0,3.7,1.3,0.0
PUNJAB,SAS NAGAR,2026-09-07,0.0,2.3,-100.0,NR,-2.3,4.0,12.9,18.5,32.2,7.4,2.0,0.3,7.4,0.0
PUNJAB,SAS NAGAR,2026-09-08,0.0,5.5,-100.0,NR,-5.5,0.3,12.9,13.9,32.2,7.4,2.0,0.0,3.7,0.0
MAHARASHTRA,SATARA,2026-08-26,3.3,4.3,-23.0,D,-1.0,14.2,26.799999999999997,34.6,34.6,5.5,6.0,5.5,3.6,7.8
MAHARASHTRA,SATARA,2026-08-27,2.1,5.2,-59.0,D,-3.1,10.9,26.6,36.7,36.7,5.5,6.0,3.3,5.4,2.3
MAHARASHTRA,SATARA,2026-08-28,3.7,4.4,-16.0,N,-0.7000000000000002,9.1,26.5,40.4,40.4,5.5,6.0,2.1,5.5,3.8
MAHARASHTRA,SATARA,2026-08-29,10.9,4.9,122.0,LE,6.0,16.7,34.5,51.3,51.3,10.9,6.0,3.7,3.3,2.9
MAHARASHTRA,SATARA,2026-08-30,5.9,6.0,-2.0,N,-0.09999999999999964,20.5,36.800000000000004,57.2,57.2,10.9,6.0,10.9,2.1,3.6
MAHARASHTRA,SATARA,2026-08-31,2.5,4.1,-40.0,D,-1.5999999999999996,19.300000000000004,33.9,59.7,59.7,10.9,5.0,5.9,3.7,5.4
MAHARASHTRA,SATARA,2026-09-01,2.3,5.2,-56.0,D,-2.9000000000000004,10.7,30.7,62.0,62.0,10.9,4.0,2.5,10.9,5.5
MAHARASHTRA,SATARA,2026-09-02,0.6,5.2,-89.0,LD,-4.6000000000000005,5.3999999999999995,28.0,62.6,62.6,10.9,3.0,2.3,5.9,3.3
MAHARASHTRA,SATARA,2026-09-03,5.2,4.8,8.0,N,0.40000000000000036,8.1,31.1,60.0,67.8,10.9,4.0,0.6,2.5,2.1
MAHARASHTRA,SATARA,2026-09-04,1.9,5.1,-64.0,LD,-3.1999999999999997,7.699999999999999,29.3,59.6,69.7,10.9,3.0,5.2,2.3,3.7
MAHARASHTRA,SATARA,2026-09-05,2.8,3.9,-29.0,D,-1.1,9.9,21.2,58.6,72.5,5.9,3.0,1.9,0.6,10.9
MAHARASHTRA,SATARA,2026-09-06,3.3,5.9,-45.0,D,-2.6000000000000005,8.0,18.599999999999998,59.0,75.8,5.2,3.0,2.8,5.2,5.9
MAHARASHTRA,SATARA,2026-09-07,3.6,3.6,1.0,N,0.0,9.7,19.7,59.0,79.4,5.2,4.0,3.3,1.9,2.5
MAHARASHTRA,SATARA,2026-09-08,1.4,3.9,-63.0,LD,-2.5,8.3,18.799999999999997,55.0,80.8,5.2,4.0,3.6,2.8,2.3
MADHYA PRADESH,SATNA,2026-08-26,12.4,7.2,73.0,LE,5.2,54.6,231.1,291.1,291.1,80.8,6.0,42.1,12.0,60.0
MADHYA PRADESH,SATNA,2026-08-27,14.8,6.8,118.0,LE,8.0,69.3,188.7,305.9,305.9,80.8,6.0,12.4,0.1,57.2
MADHYA PRADESH,SATNA,2026-08-28,6.5,5.7,13.0,N,0.7999999999999998,33.7,114.4,312.4,312.4,42.1,6.0,14.8,42.1,80.8
MADHYA PRADESH,SATNA,2026-08-29,73.6,6.6,1015.0,LE,67.0,94.9,161.5,386.0,386.0,73.6,6.0,6.5,12.4,26.5
MADHYA PRADESH,SATNA,2026-08-30,22.0,7.0,214.0,LE,15.0,102.10000000000001,171.5,408.0,408.0,73.6,6.0,73.6,14.8,12.0
MADHYA PRADESH,SATNA,2026-08-31,23.8,5.9,304.0,LE,17.9,119.4,195.20000000000002,431.8,431.8,73.6,7.0,22.0,6.5,0.1
MADHYA PRADESH,SATNA,2026-09-01,60.4,11.1,444.0,LE,49.3,106.20000000000002,213.5,492.2,492.2,73.6,7.0,23.8,73.6,42.1
MADHYA PRADESH,SATNA,2026-09-02,42.5,9.9,329.0,LE,32.6,126.70000000000002,243.60000000000002,534.7,534.7,73.6,7.0,60.4,22.0,12.4
MADHYA PRADESH,SATNA,2026-09-03,96.1,7.9,1116.0,LE,88.19999999999999,199.0,324.9,570.8,630.8,96.1,7.0,42.5,23.8,14.8
MADHYA PRADESH,SATNA,2026-09-04,6.6,11.2,-41.0,D,-4.6,145.20000000000002,325.0,520.1999999999999,637.4,96.1,7.0,96.1,60.4,6.5
MADHYA PRADESH,SATNA,2026-09-05,0.0,5.3,-100.0,NR,-5.3,102.7,251.4,439.4,637.4,96.1,6.0,6.6,42.5,73.6
MADHYA PRADESH,SATNA,2026-09-06,1.1,8.9,-87.0,LD,-7.800000000000001,7.7000000000000135,230.5,414.0,638.5,96.1,5.0,0.0,96.1,22.0
MADHYA PRADESH,SATNA,2026-09-07,1.8,10.0,-82.0,LD,-8.2,2.9000000000000146,208.49999999999997,403.8,640.3,96.1,4.0,1.1,6.6,23.8
MADHYA PRADESH,SATNA,2026-09-08,0.0,12.9,-100.0,NR,-12.9,2.9000000000000146,148.09999999999997,403.7,640.3,96.1,3.0,1.8,0.0,60.4
PUNJAB,SBS NAGAR,2026-08-26,0.0,5.7,-100.0,NR,-5.7,3.7,5.2,16.2,16.2,3.7,1.0,0.0,0.1,11.0
PUNJAB,SBS NAGAR,2026-08-27,0.0,5.6,-100.0,LD,-5.6,0.0,3.8000000000000003,16.2,16.2,3.7,1.0,0.0,3.7,1.4
PUNJAB,SBS NAGAR,2026-08-28,0.2,6.8,-96.0,LD,-6.6,0.2,4.0,16.4,16.4,3.7,1.0,0.0,0.0,0.0
PUNJAB,SBS NAGAR,2026-08-29,0.0,6.5,-100.0,NR,-6.5,0.2,4.0,16.4,16.4,3.7,1.0,0.2,0.0,0.0
PUNJAB,SBS NAGAR,2026-08-30,0.0,6.6,-100.0,NR,-6.6,0.2,3.9000000000000004,16.4,16.4,3.7,1.0,0.0,0.0,0.1
PUNJAB,SBS NAGAR,2026-08-31,0.0,3.3,-100.0,NR,-3.3,0.0,0.2,16.4,16.4,0.2,0.0,0.0,0.2,3.7
PUNJAB,SBS NAGAR,2026-09-01,0.0,5.1,-100.0,NR,-5.1,0.0,0.2,16.4,16.4,0.2,0.0,0.0,0.0,0.0
PUNJAB,SBS NAGAR,2026-09-02,3.8,12.9,-71.0,LD,-9.100000000000001,3.8,4.0,20.2,20.2,3.8,1.0,0.0,0.0,0.0
PUNJAB,SBS NAGAR,2026-09-03,0.0,3.7,-100.0,NR,-3.7,3.8,4.0,9.2,20.2,3.8,1.0,3.8,0.0,0.0
PUNJAB,SBS NAGAR,2026-09-04,0.0,7.5,-100.0,NR,-7.5,3.8,3.8,7.8,20.2,3.8,1.0,0.0,0.0,0.2
PUNJAB,SBS NAGAR,2026-09-05,18.0,8.7,107.0,LE,9.3,18.0,21.8,25.8,38.2,18.0,2.0,0.0,3.8,0.0
PUNJAB,SBS NAGAR,2026-09-06,0.0,7.6,-100.0,NR,-7.6,18.0,21.8,25.8,38.2,18.0,2.0,18.0,0.0,0.0
PUNJAB,SBS NAGAR,2026-09-07,0.0,1.9,-100.0,NR,-1.9,18.0,21.8,25.7,38.2,18.0,2.0,0.0,0.0,0.0
PUNJAB,SBS NAGAR,2026-09-08,0.0,7.2,-100.0,NR,-7.2,0.0,21.8,22.0,38.2,18.0,2.0,0.0,18.0,0.0
MADHYA PRADESH,SEHORE,2026-08-26,12.7,10.5,21.0,E,2.1999999999999993,35.599999999999994,43.8,45.7,45.7,13.2,4.0,13.2,4.2,1.9
MADHYA PRADESH,SEHORE,2026-08-27,11.2,10.8,4.0,N,0.3999999999999986,37.1,54.699999999999996,56.9,56.9,13.2,5.0,12.7,9.7,0.3
MADHYA PRADESH,SEHORE,2026-08-28,11.3,10.0,13.0,N,1.3000000000000007,35.2,64.5,68.2,68.2,13.2,6.0,11.2,13.2,1.5
MADHYA PRADESH,SEHORE,2026-08-29,1.4,16.5,-91.0,LD,-15.1,23.900000000000002,63.7,69.6,69.6,13.2,6.0,11.3,12.7,2.2
MADHYA PRADESH,SEHORE,2026-08-30,0.1,17.8,-99.0,LD,-17.7,12.800000000000002,59.599999999999994,69.7,69.7,13.2,5.0,1.4,11.2,4.2
MADHYA PRADESH,SEHORE,2026-08-31,0.0,11.3,-100.0,NR,-11.3,1.5000000000000018,49.89999999999999,69.7,69.7,13.2,4.0,0.1,11.3,9.7
MADHYA PRADESH,SEHORE,2026-09-01,0.0,13.4,-100.0,NR,-13.4,0.10000000000000178,36.699999999999996,69.7,69.7,12.7,3.0,0.0,1.4,13.2
MADHYA PRADESH,SEHORE,2026-09-02,0.0,9.1,-100.0,NR,-9.1,0.0,24.0,69.7,69.7,11.3,2.0,0.0,0.1,12.7
MADHYA PRADESH,SEHORE,2026-09-03,0.2,7.3,-97.0,LD,-7.1,0.2000000000000018,13.0,68.0,69.9,11.3,1.0,0.0,0.0,11.2
MADHYA PRADESH,SEHORE,2026-09-04,18.1,7.8,132.0,LE,10.3,18.300000000000004,19.8,85.8,88.0,18.1,1.0,0.2,0.0,11.3
MADHYA PRADESH,SEHORE,2026-09-05,25.6,7.4,245.0,LE,18.200000000000003,43.900000000000006,44.0,109.9,113.6,25.6,2.0,18.1,0.0,1.4
MADHYA PRADESH,SEHORE,2026-09-06,6.9,10.7,-35.0,D,-3.799999999999999,50.6,50.800000000000004,114.6,120.5,25.6,3.0,25.6,0.2,0.1
MADHYA PRADESH,SEHORE,2026-09-07,1.5,7.4,-80.0,LD,-5.9,34.0,52.300000000000004,111.9,122.0,25.6,3.0,6.9,18.1,0.0
MADHYA PRADESH,SEHORE,2026-09-08,6.7,7.8,-14.0,N,-1.0999999999999996,15.100000000000005,59.0,108.9,128.7,25.6,4.0,1.5,25.6,0.0
MANIPUR,SENAPATI,2026-08-26,0.0,6.1,-100.0,NR,-6.1,3.8000000000000003,13.899999999999999,13.899999999999999,13.899999999999999,8.2,2.0,3.2,1.9,0.0
MANIPUR,SENAPATI,2026-08-27,30.2,4.5,572.0,LE,25.7,33.4,35.9,44.099999999999994,44.099999999999994,30.2,2.0,0.0,0.6,8.2
MANIPUR,SENAPATI,2026-08-28,0.0,5.9,-100.0,NR,-5.9,30.2,35.9,44.099999999999994,44.099999999999994,30.2,2.0,30.2,3.2,0.0
MANIPUR,SENAPATI,2026-08-29,5.6,5.7,-2.0,N,-0.10000000000000053,35.8,41.5,49.699999999999996,49.699999999999996,30.2,3.0,0.0,0.0,0.0
MANIPUR,SENAPATI,2026-08-30,0.0,4.7,-100.0,NR,-4.7,5.6,39.6,49.699999999999996,49.699999999999996,30.2,3.0,5.6,30.2,1.9
MANIPUR,SENAPATI,2026-08-31,1.6,10.8,-85.0,LD,-9.200000000000001,7.199999999999999,40.6,51.3,51.3,30.2,3.0,0.0,0.0,0.6
MANIPUR,SENAPATI,2026-09-01,15.4,8.2,88.0,LE,7.200000000000001,17.0,52.8,66.7,66.7,30.2,3.0,1.6,5.6,3.2
MANIPUR,SENAPATI,2026-09-02,23.0,4.7,389.0,LE,18.3,40.0,75.8,89.69999999999999,89.69999999999999,30.2,4.0,15.4,0.0,0.0
MANIPUR,SENAPATI,2026-09-03,0.0,4.0,-100.0,NR,-4.0,38.4,45.6,89.69999999999999,89.69999999999999,23.0,3.0,23.0,1.6,30.2
MANIPUR,SENAPATI,2026-09-04,2.6,6.3,-59.0,D,-3.6999999999999997,25.6,48.2,84.1,92.3,23.0,4.0,0.0,15.4,0.0
MANIPUR,SENAPATI,2026-09-05,1.8,5.3,-66.0,LD,-3.5,4.4,44.4,85.89999999999999,94.1,23.0,3.0,2.6,23.0,5.6
MANIPUR,SENAPATI,2026-09-06,1.4,6.6,-79.0,LD,-5.199999999999999,5.8,45.8,87.3,95.5,23.0,3.0,1.8,0.0,0.0
MANIPUR,SENAPATI,2026-09-07,4.4,3.0,47.0,E,1.4000000000000004,7.6,48.6,89.8,99.89999999999999,23.0,4.0,1.4,2.6,1.6
MANIPUR,SENAPATI,2026-09-08,5.8,6.7,-13.0,N,-0.9000000000000004,11.6,39.0,95.0,105.69999999999999,23.0,4.0,4.4,1.8,15.4
MADHYA PRADESH,SEONI,2026-08-26,1.5,7.7,-80.0,LD,-6.2,4.699999999999998,44.5,45.9,45.9,14.9,5.0,2.6,14.9,1.4
MADHYA PRADESH,SEONI,2026-08-27,0.9,5.3,-84.0,LD,-4.3999999999999995,4.999999999999999,31.2,46.8,46.8,14.9,4.0,1.5,0.6,14.2
MADHYA PRADESH,SEONI,2026-08-28,0.5,9.4,-95.0,LD,-8.9,2.899999999999998,25.0,47.3,47.3,14.9,3.0,0.9,2.6,6.7
MADHYA PRADESH,SEONI,2026-08-29,4.5,12.1,-63.0,LD,-7.6,5.899999999999999,25.5,51.8,51.8,14.9,3.0,0.5,1.5,4.0
MADHYA PRADESH,SEONI,2026-08-30,1.2,10.8,-89.0,LD,-9.600000000000001,6.199999999999998,11.8,53.0,53.0,4.5,2.0,4.5,0.9,14.9
MADHYA PRADESH,SEONI,2026-08-31,0.2,10.8,-98.0,LD,-10.600000000000001,5.899999999999999,11.4,53.2,53.2,4.5,2.0,1.2,0.5,0.6
MADHYA PRADESH,SEONI,2026-09-01,0.0,7.7,-100.0,NR,-7.7,1.3999999999999981,8.8,53.2,53.2,4.5,1.0,0.2,4.5,2.6
MADHYA PRADESH,SEONI,2026-09-02,6.3,7.5,-16.0,N,-1.2000000000000002,6.499999999999998,13.600000000000001,59.5,59.5,6.3,2.0,0.0,1.2,1.5
MADHYA PRADESH,SEONI,2026-09-03,26.8,5.0,435.0,LE,21.8,33.1,39.5,84.9,86.3,26.8,3.0,6.3,0.2,0.9
MADHYA PRADESH,SEONI,2026-09-04,16.6,6.1,172.0,LE,10.500000000000002,49.7,55.60000000000001,87.3,102.9,26.8,4.0,26.8,0.0,0.5
MADHYA PRADESH,SEONI,2026-09-05,5.0,10.7,-53.0,D,-5.699999999999999,48.400000000000006,56.10000000000001,85.6,107.9,26.8,4.0,16.6,6.3,4.5
MADHYA PRADESH,SEONI,2026-09-06,5.7,8.9,-36.0,D,-3.2,27.299999999999997,60.6,87.3,113.60000000000001,26.8,5.0,5.0,26.8,1.2
MADHYA PRADESH,SEONI,2026-09-07,0.4,7.1,-95.0,LD,-6.699999999999999,11.099999999999996,60.800000000000004,72.80000000000001,114.0,26.8,5.0,5.7,16.6,0.2
MADHYA PRADESH,SEONI,2026-09-08,0.9,8.5,-90.0,LD,-7.6,6.9999999999999964,61.70000000000001,73.1,114.9,26.8,5.0,0.4,5.0,0.0
MIZORAM,SERCHHIP,2026-08-26,0.5,11.0,-95.0,LD,-10.5,9.399999999999999,22.2,27.5,27.5,7.6,4.0,3.3,1.2,5.3
MIZORAM,SERCHHIP,2026-08-27,12.1,9.3,30.0,E,2.799999999999999,15.9,26.7,39.599999999999994,39.599999999999994,12.1,4.0,0.5,5.6,7.6
MIZORAM,SERCHHIP,2026-08-28,21.5,10.4,107.0,LE,11.1,34.1,44.9,61.099999999999994,61.099999999999994,21.5,4.0,12.1,3.3,3.3
MIZORAM,SERCHHIP,2026-08-29,17.4,7.7,126.0,LE,9.7,51.0,61.599999999999994,78.5,78.5,21.5,5.0,21.5,0.5,0.7
MIZORAM,SERCHHIP,2026-08-30,35.9,9.2,290.0,LE,26.7,74.8,96.3,114.39999999999999,114.39999999999999,35.9,6.0,17.4,12.1,1.2
MIZORAM,SERCHHIP,2026-08-31,39.2,9.9,296.0,LE,29.300000000000004,92.5,129.89999999999998,153.6,153.6,39.2,6.0,35.9,21.5,5.6
MIZORAM,SERCHHIP,2026-09-01,60.3,7.1,749.0,LE,53.199999999999996,135.39999999999998,186.89999999999998,213.89999999999998,213.89999999999998,60.3,6.0,39.2,17.4,3.3
MIZORAM,SERCHHIP,2026-09-02,28.9,9.9,191.0,LE,19.0,128.4,215.29999999999998,242.79999999999998,242.79999999999998,60.3,7.0,60.3,35.9,0.5
MIZORAM,SERCHHIP,2026-09-03,16.0,9.7,65.0,LE,6.300000000000001,105.19999999999999,219.2,253.49999999999997,258.8,60.3,7.0,28.9,39.2,12.1
MIZORAM,SERCHHIP,2026-09-04,4.7,10.9,-57.0,D,-6.2,49.6,202.4,250.6,263.5,60.3,7.0,16.0,60.3,21.5
MIZORAM,SERCHHIP,2026-09-05,0.1,12.0,-99.0,LD,-11.9,20.8,185.1,247.4,263.59999999999997,60.3,6.0,4.7,28.9,17.4
MIZORAM,SERCHHIP,2026-09-06,33.6,12.2,175.0,LE,21.400000000000002,38.400000000000006,182.79999999999998,280.29999999999995,297.2,60.3,6.0,0.1,16.0,35.9
MIZORAM,SERCHHIP,2026-09-07,32.7,13.7,139.0,LE,19.000000000000004,66.4,176.3,311.8,329.9,60.3,6.0,33.6,4.7,39.2
MIZORAM,SERCHHIP,2026-09-08,66.3,12.9,414.0,LE,53.4,132.6,182.3,372.5,396.2,66.3,6.0,32.7,0.1,60.3
MADHYA PRADESH,SHAHDOL,2026-08-26,5.9,9.6,-39.0,D,-3.6999999999999993,35.3,184.99999999999997,223.29999999999998,223.29999999999998,52.0,7.0,7.0,52.0,38.3
MADHYA PRADESH,SHAHDOL,2026-08-27,1.3,8.1,-84.0,LD,-6.8,14.200000000000001,150.9,224.6,224.6,52.0,6.0,5.9,22.4,35.4
MADHYA PRADESH,SHAHDOL,2026-08-28,0.1,7.2,-98.0,LD,-7.1000000000000005,7.300000000000001,111.1,224.7,224.7,52.0,5.0,1.3,7.0,39.9
MADHYA PRADESH,SHAHDOL,2026-08-29,12.0,15.7,-24.0,D,-3.6999999999999993,13.4,100.69999999999999,236.7,236.7,52.0,5.0,0.1,5.9,22.4
MADHYA PRADESH,SHAHDOL,2026-08-30,44.3,11.6,282.0,LE,32.699999999999996,56.4,93.0,281.0,281.0,44.3,5.0,12.0,1.3,52.0
MADHYA PRADESH,SHAHDOL,2026-08-31,20.6,7.4,178.0,LE,13.200000000000001,76.9,91.19999999999999,301.59999999999997,301.59999999999997,44.3,5.0,44.3,0.1,22.4
